Seccion,azul ,rojo ,naranja ,negro 
1502,15,56,11,3
1503,10,56,10,2
1504,8,53,8,3
1504,9,54,8,5
1505,11,65,5,3
1505,9,60,8,5
1506,9,56,10,1
1506,11,58,15,2
1507,10,63,8,1
1507,9,57,10,5
1508,8,65,11,2
1508,10,61,8,1
1509,11,62,10,2
1509,7,68,7,3
1510,3,64,8,4
1510,4,66,8,4
1510,6,69,7,4
1510,7,65,6,4
1511,2,69,6,4
1511,3,65,7,6
1511,5,65,10,3
1511,4,69,8,2
1512,5,73,8,0
1513,3,68,7,3
1514,4,55,11,6
1515,14,55,10,4
1516,8,54,8,4
1517,7,62,9,4
1518,11,66,6,3
1519,8,68,9,4
1520,10,63,7,3
1521,7,66,9,4
1522,12,59,8,5
1523,5,69,5,1
1524,10,53,11,4
1525,6,57,5,3
1526,15,54,8,2
1529,4,67,7,2
1530,10,59,9,2
1531,13,56,8,3
1532,3,59,17,1
1533,6,61,9,5
1534,6,63,6,3
1535,9,59,7,4
1536,10,62,7,3
1537,9,62,7,2
1538,9,58,11,2
1538,7,59,10,3
1539,5,61,9,5
1540,5,67,9,1
1541,4,63,10,3
1542,8,57,13,2
1542,6,70,5,3
1543,6,68,8,2
1544,8,66,7,4
1545,6,64,6,2
1546,4,79,3,0
1546,3,66,8,4
1546,4,73,9,1
1546,6,75,2,4
1547,6,70,7,2
1547,2,69,2,3
1547,3,66,6,1
1547,2,68,5,5
1547,1,70,10,1
1548,4,65,7,1
1548,3,73,8,0
1549,5,63,8,2
1549,6,66,8,3
1550,9,70,5,2
1551,10,68,6,2
1552,7,66,5,2
1553,8,68,6,3
1554,12,58,8,2
1555,16,53,8,4
1556,5,61,10,3
1556,6,64,9,3
1557,4,65,8,2
1557,4,62,10,3
1558,4,73,9,2
1558,6,64,11,2
1559,1,72,6,3
1559,2,71,7,3
1559,2,71,7,3
1559,4,67,10,5
1559,6,71,5,2
1559,6,68,6,2
1560,4,67,10,3
1560,5,74,7,1
1560,1,75,6,2
1560,6,67,8,3
1560,4,67,9,1
1560,4,69,9,2
1560,6,68,7,2
1561,9,60,9,2
1562,2,66,9,3
1562,2,62,5,4
1562,3,70,3,4
1562,2,66,6,3
1562,3,70,7,3
1562,3,71,8,2
1562,3,70,8,5
1563,2,70,6,0
1563,2,72,9,3
1563,3,66,6,2
1563,5,72,6,2
1563,3,76,5,3
1563,3,75,9,3
1563,2,74,7,2
1564,2,73,8,1
1564,3,73,6,3
1564,0,67,11,0
1565,4,60,8,1
1884,7,57,7,0
1890,6,54,6,11
1914,7,67,11,1
1914,4,66,9,1
1914,7,66,10,1
1914,4,72,8,1
1914,6,73,8,1
1914,3,64,10,2
1914,6,67,12,2
1914,5,65,12,2
1914,4,66,10,2
1915,5,67,6,0
1951,8,66,8,3
1951,6,68,6,3
1952,5,73,11,3
1953,7,59,15,5
1954,8,59,12,2
1955,8,63,10,1
1956,5,65,11,1
1957,11,59,10,5
1958,13,52,12,3
1959,8,69,6,2
1960,11,54,8,3
1961,12,59,6,4
1962,11,60,8,4
1963,10,67,5,3
1964,13,55,7,4
1968,13,51,10,3
1969,12,55,12,1
1970,16,61,7,3
1971,7,67,6,1
1972,10,64,10,0
1973,4,62,10,3
1974,5,64,11,1
1974,8,57,11,4
1975,8,67,9,4
1976,7,64,7,2
1977,9,62,11,2
1978,9,58,14,2
1978,6,53,13,2
1979,10,54,11,3
1980,10,63,5,1
1981,15,58,5,4
1982,7,66,8,0
1983,7,63,10,3
1984,8,50,6,1
1985,10,60,9,2
1986,14,55,12,1
1986,11,59,8,4
1987,11,54,5,3
1993,12,61,7,2
1993,11,60,7,1
1994,8,60,7,3
1994,6,54,9,5
1995,8,70,6,1
1996,10,55,10,4
1997,5,72,6,2
1998,8,69,9,0
1999,9,61,8,0
2000,8,56,16,1
2000,6,65,12,3
2001,9,64,8,2
2002,7,65,9,3
2003,4,60,8,1
2003,5,58,10,2
2004,7,69,6,0
2005,3,68,7,1
2006,4,68,10,2
2007,6,64,9,1
2007,6,75,9,1
2008,3,68,7,2
2008,4,63,8,5
2008,3,71,7,1
2009,5,69,9,4
2009,6,66,5,3
2010,3,71,7,3
2010,6,63,7,3
2011,9,65,9,4
2012,6,59,13,2
2012,7,51,14,1
2013,3,70,5,3
2013,2,61,8,2
2014,10,64,9,1
2014,7,65,10,2
2015,6,64,11,2
2016,0,54,9,2
2017,12,60,9,1
2017,12,55,13,5
2018,9,67,7,0
2019,9,59,11,1
2020,10,55,7,5
2021,8,58,10,3
2022,13,58,10,1
2023,11,68,5,1
2037,12,51,11,2
2038,7,63,9,2
2038,10,63,8,3
2039,6,65,7,3
2040,10,64,10,1
2041,14,56,7,4
2041,9,50,12,5
2042,6,57,12,4
2042,6,68,11,2
2043,6,58,10,3
2044,10,57,14,2
2045,8,63,10,3
2046,8,63,12,2
2047,6,67,5,2
2048,3,72,6,2
2048,6,70,8,2
2049,3,62,6,4
2049,4,68,7,2
2050,5,68,7,3
2051,9,59,11,2
2052,7,65,12,2
2052,6,67,10,1
2053,2,55,13,5
2053,4,73,10,2
2053,3,64,9,1
2054,3,69,8,1
2054,6,71,4,3
2054,2,65,12,4
2054,4,70,10,2
2055,3,63,15,0
2055,3,62,8,2
2055,1,75,11,2
2055,2,69,5,5
2055,3,70,9,2
2056,3,65,8,2
2056,4,71,7,3
2056,4,70,7,2
2056,4,65,9,2
2057,4,67,7,5
2057,4,71,6,2
2057,2,68,8,3
2057,2,70,11,0
2058,9,60,5,5
2058,2,63,8,2
2059,4,63,10,3
2060,10,57,13,1
2060,9,58,11,0
2061,8,56,9,3
2061,13,59,9,5
2062,7,58,11,3
2063,9,61,7,2
2064,3,67,9,2
2065,4,68,8,4
2065,4,64,10,2
2065,6,73,6,1
2065,6,69,8,1
2066,3,67,9,3
2067,9,56,14,3
2089,9,58,9,1
2089,0,95,1,4
2090,4,68,7,1
2090,5,61,10,2
2091,6,67,8,3
2092,7,65,7,3
2093,7,69,5,2
2094,5,66,9,2
2094,5,32,4,50
2113,6,62,9,4
2114,11,56,9,1
2114,8,66,6,3
2115,8,63,8,2
2116,9,57,6,3
2117,6,69,10,2
2118,6,67,7,3
2119,3,66,9,3
2119,4,66,6,3
2119,5,68,9,4
2121,4,61,12,2
2121,4,68,10,3
2122,11,61,1,4
2123,7,62,16,0
2123,11,56,7,0
2127,7,60,9,3
2127,5,58,12,4
2133,8,55,12,3
2133,7,56,9,3
2134,3,70,8,3
2134,4,63,11,3
2135,7,59,8,2
2135,10,61,9,1
2136,6,63,5,1
2137,6,56,12,2
2137,9,53,8,2
2138,3,63,9,3
2139,7,59,13,1
2140,5,64,8,2
2140,5,68,6,4
2140,3,65,10,2
2140,2,67,7,3
2141,7,60,10,5
2141,4,65,8,2
2142,3,63,9,3
2142,3,56,12,4
2143,6,53,9,3
2144,6,57,12,2
2145,6,55,9,4
2145,4,62,12,4
2152,6,59,7,4
2152,3,57,12,6
2153,3,57,10,4
2153,6,66,9,2
2154,4,56,11,3
2154,5,58,8,2
2155,3,67,7,4
2155,4,69,4,2
2155,7,63,6,2
2155,5,60,9,0
2155,5,62,8,3
2155,10,62,7,1
2156,5,67,4,6
2156,5,67,8,2
2157,6,62,7,2
2158,4,71,7,1
2158,5,59,11,4
2160,5,69,5,3
2160,5,63,7,5
2161,8,65,12,1
2161,6,63,9,4
2162,1,27,3,59
2164,4,70,8,2
2165,7,60,10,2
2165,3,63,9,0
2166,6,58,12,3
2166,6,66,9,2
2167,9,64,7,0
2167,17,22,25,6
2168,11,57,9,5
2169,4,70,8,3
2170,7,58,7,3
2171,7,66,8,3
2171,6,69,4,2
2172,4,59,7,3
2172,2,66,8,0
2172,6,68,10,0
2173,8,58,5,5
2173,6,63,10,3
2174,10,57,7,3
2174,8,66,8,2
2175,6,67,12,2
2176,10,59,12,4
2177,4,68,10,0
2177,4,64,13,2
2178,7,60,10,3
2178,6,62,10,2
2179,5,66,8,3
2179,7,69,7,1
2180,9,62,8,0
2180,4,64,8,3
2181,17,55,11,2
2182,10,60,14,0
2182,13,60,12,1
2183,13,49,11,2
2183,20,53,12,1
2184,18,50,11,2
2185,7,57,16,1
2186,2,66,5,4
2186,8,59,4,4
2187,8,56,12,3
2187,9,60,9,2
2188,7,59,12,2
2188,5,61,12,1
2188,4,65,7,2
2188,8,69,5,2
2188,4,57,14,1
2188,7,66,10,3
2188,5,65,8,3
2188,3,61,17,2
2189,22,44,11,0
2189,6,67,11,2
2189,8,60,11,3
2189,10,61,12,2
2189,6,51,17,5
2190,8,56,12,4
2191,2,64,9,3
2191,6,61,10,4
2191,3,63,10,1
2192,6,66,8,2
2192,5,72,5,2
2192,4,67,10,2
2192,4,63,10,0
2193,5,66,9,1
2193,5,61,11,3
2194,7,59,9,2
2195,8,65,8,2
2195,7,64,11,1
2195,8,57,9,4
2195,4,69,7,2
2195,6,63,10,2
2195,5,64,11,1
2195,10,62,8,3
2195,4,70,2,4
2196,6,66,6,3
2196,3,69,6,3
2196,4,61,12,2
2197,6,63,9,0
2197,5,65,7,4
2197,5,71,5,2
2197,8,61,7,5
2830,5,63,10,2
2830,4,69,7,2
2830,4,62,10,1
2830,3,65,7,3
2831,6,62,11,2
2831,6,58,11,2
2832,4,66,9,2
2832,5,73,4,1
2832,2,72,10,0
2832,4,66,8,3
2833,9,60,15,3
2833,8,54,12,1
2833,8,53,15,2
2834,7,60,15,2
2835,6,65,10,3
2835,2,70,9,3
2836,6,56,15,2
2836,8,60,14,2
2837,18,50,16,1
3101,5,65,7,2
3102,5,71,7,2
3103,13,59,13,1
3104,19,54,11,2
3105,8,56,13,2
3105,8,61,15,0
3106,5,67,10,2
3106,11,66,1,1
3107,11,58,12,1
3107,4,69,10,3
3108,2,60,13,2
3108,14,52,13,1
3109,17,55,9,1
3109,16,51,14,2
3110,6,65,12,1
3110,8,65,6,1
3111,11,58,17,1
3111,8,56,16,2
3112,7,70,12,1
3112,6,71,7,1
3113,6,64,12,2
3113,7,66,6,5
3114,10,61,12,3
3114,7,63,14,0
3115,5,68,13,1
3115,5,70,11,1
3116,8,62,11,3
3117,9,59,11,3
3117,10,53,13,1
3118,2,73,9,3
3118,6,68,10,1
3119,8,66,7,2
3119,8,63,12,1
3119,8,64,9,0
3306,2,73,10,1
3306,2,73,7,2
3306,3,69,10,1
3307,1,68,9,2
3307,4,69,10,3
3307,2,67,11,2
3308,6,66,10,1
3308,5,62,9,1
3308,2,66,11,2
1445,14,54,6,1
1446,12,58,17,1
1447,11,45,7,6
1448,14,48,14,3
1449,25,47,6,2
1450,21,46,8,2
1451,19,51,8,1
1494,24,50,6,2
1495,29,48,5,1
1496,20,44,12,2
1497,21,51,6,1
1527,20,48,11,1
1528,4,60,7,2
1566,30,35,14,1
1567,25,41,7,1
1567,25,41,10,1
1567,31,37,11,1
1568,45,26,9,2
1568,48,27,8,1
1568,43,24,8,1
1569,37,30,9,0
1570,12,60,7,2
1570,15,56,7,3
1571,28,48,7,3
1571,27,49,5,2
1572,42,29,6,1
1572,40,29,7,1
1573,47,31,7,1
1574,45,24,10,1
1574,43,23,9,1
1575,19,47,10,2
1575,19,48,11,2
1576,17,49,13,2
1576,17,48,9,2
1577,25,37,12,2
1577,33,43,9,2
1578,18,57,10,1
1578,21,51,9,1
1578,19,51,10,0
1578,19,53,11,1
1579,32,40,8,2
1579,28,42,10,2
1580,29,48,0,1
1581,25,44,12,2
1582,31,45,6,2
1582,24,42,9,0
1583,18,55,12,1
1584,19,51,5,2
1585,19,51,9,2
1586,21,48,6,2
1587,19,45,7,5
1588,26,47,9,2
1589,19,55,12,2
1590,25,41,10,2
1591,23,47,8,2
1592,45,26,6,1
1593,30,34,8,1
1594,37,37,7,3
1595,26,45,7,0
1595,28,45,8,1
1596,19,44,13,2
1596,19,47,10,1
1597,19,52,6,1
1598,32,38,7,3
1598,42,31,7,1
1598,38,31,10,1
1598,40,32,7,1
1599,37,26,14,1
1599,34,32,10,2
1600,46,32,7,1
1600,45,26,7,1
1601,44,32,7,2
1601,45,28,8,2
1602,25,46,11,2
1603,31,42,9,1
1603,27,44,10,1
1604,27,41,13,2
1605,31,40,7,1
1606,35,37,11,1
1607,28,41,11,1
1608,43,25,7,2
1609,36,34,7,1
1610,26,45,10,3
1611,22,44,8,3
1612,22,35,15,2
1613,26,47,8,2
1614,32,48,4,0
1615,32,31,15,0
1616,30,49,0,2
1616,28,40,7,2
1617,37,38,6,1
1618,42,30,9,6
1618,39,30,9,1
1619,41,28,11,1
1620,22,48,7,0
1621,28,45,8,2
1621,22,42,14,3
1621,28,39,10,2
1622,38,35,9,1
1623,42,32,5,1
1623,36,34,8,1
1624,27,36,7,2
1625,27,39,9,4
1626,44,26,9,1
1627,37,36,7,1
1628,24,43,8,2
1629,19,54,12,1
1630,20,40,11,1
1631,21,46,8,1
1632,26,37,12,0
1632,30,40,7,1
1633,28,36,8,1
1633,24,50,10,2
1634,69,12,3,1
1635,50,25,6,2
1635,42,31,6,1
1636,41,35,8,2
1636,41,34,6,2
1637,31,34,7,3
1638,44,28,9,2
1638,52,23,6,1
1639,69,12,3,1
1639,66,15,3,0
1640,59,9,3,1
1641,60,15,3,1
1641,66,13,3,1
1641,61,15,5,1
1642,50,25,8,1
1642,59,20,8,0
1642,51,24,7,1
1642,53,24,7,1
1642,50,23,8,1
1642,48,26,8,1
1642,51,20,8,2
1642,50,24,9,1
1642,48,26,8,1
1642,45,28,11,1
1642,52,16,10,2
1643,33,35,12,3
1643,28,38,11,2
1644,44,4,25,2
1645,44,31,9,0
1646,39,27,13,0
1646,41,32,8,2
1647,44,27,11,1
1648,43,27,8,1
1649,47,24,5,0
1649,47,20,7,1
1650,37,33,7,2
1651,32,36,11,3
1652,20,42,11,2
1653,20,53,9,1
1653,28,43,8,1
1654,23,50,5,1
1654,23,45,8,2
1655,20,47,10,1
1655,26,46,8,1
1656,17,59,8,3
1657,17,46,10,4
1657,14,50,14,0
1658,15,53,10,3
1659,37,35,11,3
1659,30,39,9,1
1660,49,26,6,1
1661,40,26,11,2
1662,23,42,10,1
1663,35,35,6,2
1664,30,38,9,2
1665,32,31,9,1
1665,34,35,8,1
1666,35,35,10,2
1666,41,35,8,2
1667,37,31,8,0
1668,48,29,10,1
1669,56,18,5,1
1670,32,38,12,1
1671,31,37,13,2
1672,36,33,16,0
1672,33,37,7,2
1673,20,47,13,2
1673,22,42,15,1
1674,23,47,10,2
1675,13,49,11,4
1675,13,49,11,4
1676,20,47,11,1
1677,38,40,6,1
1678,37,34,8,2
1678,34,32,11,1
1679,40,30,13,2
1679,35,28,12,0
1680,44,31,8,0
1680,38,31,7,1
1681,39,28,10,1
1681,42,31,8,2
1682,44,32,7,1
1682,46,30,6,1
1682,55,24,6,1
1682,52,26,5,1
1684,43,24,8,1
1684,39,33,7,0
1684,38,31,8,3
1685,29,33,14,2
1686,48,10,11,3
1687,23,46,9,1
1687,14,51,14,2
1688,23,48,10,2
1689,17,51,8,2
1690,15,53,11,1
1691,30,40,10,3
1692,38,33,11,1
1692,38,30,11,2
1693,48,29,7,1
1693,45,28,8,1
1693,51,22,8,1
1693,53,24,6,1
1694,44,28,8,2
1694,47,28,8,1
1694,43,31,10,2
1694,41,32,8,0
1694,51,24,7,1
1694,50,27,8,1
1694,44,32,6,1
1694,49,28,8,1
1694,44,33,7,0
1694,45,29,7,1
1695,21,39,8,1
1696,34,33,9,1
1696,33,38,10,1
1697,18,43,11,2
1697,14,49,11,4
1698,22,41,12,1
1699,26,44,10,2
1700,19,48,13,2
1700,21,48,13,3
1701,21,41,13,2
1701,24,45,13,3
1702,22,52,9,0
1702,22,49,13,0
1703,37,31,10,1
1703,35,33,8,2
1704,38,33,9,1
1704,37,34,9,1
1705,38,32,12,1
1705,41,31,12,1
1705,40,32,12,1
1705,45,28,10,1
1706,31,39,12,1
1706,33,39,11,1
1706,33,38,13,2
1706,33,44,8,1
1706,30,42,10,1
1706,29,43,10,1
1706,31,39,11,2
1706,32,34,13,1
1706,36,33,13,1
1706,30,36,13,0
1706,30,38,13,2
1706,31,38,9,2
1706,34,39,10,1
1707,41,32,9,1
1707,36,35,11,1
1707,35,40,11,1
1708,13,59,8,2
1708,19,50,9,3
1709,19,45,13,1
1710,18,54,9,2
1711,17,46,15,2
1711,21,42,12,3
1712,7,55,6,2
1712,9,61,6,2
1713,9,60,6,1
1714,14,52,10,2
1715,13,51,11,3
1716,12,56,11,3
1716,16,51,10,1
1717,13,55,9,3
1717,13,54,11,2
1718,11,51,12,3
1719,34,35,11,1
1720,24,49,12,1
1720,19,48,10,1
1721,23,31,20,4
1722,14,53,10,2
1723,23,42,11,2
1724,18,48,10,2
1724,13,49,10,2
1725,16,58,11,1
1726,18,50,6,2
1726,15,54,7,2
1727,8,61,11,2
1728,16,52,14,3
1729,14,57,9,2
1729,10,58,11,1
1730,21,48,12,2
1731,14,52,14,2
1732,29,40,10,2
1732,32,36,11,1
1732,28,42,11,1
1732,33,34,12,2
1733,35,36,12,1
1733,40,32,12,2
1733,39,29,10,2
1734,36,37,9,1
1734,38,34,8,2
1734,34,38,9,3
1734,33,39,9,0
1734,42,31,8,1
1734,37,32,10,2
1734,42,36,6,2
1734,41,35,7,1
1735,10,62,10,2
1736,36,37,12,0
1736,29,42,10,1
1736,34,40,13,2
1738,22,50,9,2
1738,19,49,8,2
1739,11,61,13,2
1740,15,49,10,1
1741,26,41,12,3
1742,24,47,8,4
1743,37,31,13,1
1743,34,38,12,1
1743,33,33,15,2
1743,33,35,14,2
1743,33,39,13,1
1744,21,53,7,0
1744,21,47,8,2
1745,17,54,9,2
1745,20,52,12,2
1745,18,50,11,2
1746,15,51,11,0
1746,28,48,10,1
1746,27,47,6,1
1747,32,39,13,0
1747,34,36,9,1
1748,14,58,11,1
1749,12,56,13,1
1749,11,55,14,3
1749,14,58,10,2
1750,4,76,7,2
1750,5,73,7,2
1751,20,43,11,3
1753,13,58,11,2
1753,12,58,13,0
1754,43,31,11,0
1754,41,33,9,0
1754,40,33,14,1
1754,40,33,7,1
1754,40,31,13,1
1754,46,30,11,0
1754,41,33,9,0
1754,46,27,9,0
1755,14,49,12,2
1755,14,56,12,0
1755,12,55,14,0
1755,14,58,11,2
1756,22,49,10,1
1756,29,39,14,1
1756,22,47,12,0
1756,30,44,12,2
1756,29,41,12,1
1757,16,50,12,1
1757,17,48,12,1
1757,18,50,14,0
1758,22,48,13,3
1758,18,52,9,3
1758,21,52,11,0
1758,18,50,9,3
1758,20,48,10,1
1758,20,47,14,2
1758,16,60,8,1
1758,18,53,15,1
1758,21,50,11,0
1758,19,51,13,2
1759,11,59,13,2
1760,9,63,9,4
1760,10,60,8,2
1761,9,59,12,0
1762,6,63,9,3
1763,2,63,5,3
1763,3,66,9,3
1763,1,65,5,2
1764,2,65,10,3
1764,2,68,5,1
1765,9,69,6,0
1766,16,50,10,2
1766,17,59,9,0
1767,9,62,8,1
1767,11,61,8,0
1768,11,53,10,12
1769,12,56,13,2
1769,12,57,9,2
1770,20,46,11,3
1771,18,48,10,1
1773,14,53,11,0
1773,18,43,14,5
1774,19,55,11,2
1774,16,54,9,1
1775,17,59,11,0
1775,16,61,10,1
1776,20,55,8,2
1777,12,63,8,4
1778,10,52,12,2
1778,7,56,12,6
1779,3,61,10,3
1779,3,67,8,1
1780,8,61,5,1
1781,18,50,8,2
1782,12,54,12,3
1783,11,52,15,1
1783,12,56,12,0
1784,15,55,7,1
1784,16,56,11,1
1785,19,51,8,2
1786,17,49,13,2
1787,13,57,10,2
1787,18,49,11,2
1788,16,50,9,1
1789,15,58,11,2
1790,15,59,10,2
1790,14,57,11,2
1791,14,58,10,1
1792,12,58,10,0
1793,11,66,10,1
1793,11,53,11,1
1794,8,61,11,2
1794,13,59,10,2
1795,9,67,11,2
1795,8,66,12,1
1796,8,63,12,0
1796,10,64,12,2
1797,11,57,14,1
1797,12,56,8,1
1798,15,53,9,1
1799,11,55,12,4
1799,16,53,11,1
1800,17,48,14,1
1801,14,53,7,2
1802,25,50,0,0
1802,17,51,13,1
1803,21,47,12,2
1804,18,48,10,1
1805,18,56,13,2
1811,7,61,12,3
1811,9,60,11,0
1828,9,65,12,2
1828,5,66,6,2
1829,12,59,9,2
1829,9,58,12,3
1830,6,67,9,2
1830,7,57,13,2
1946,23,42,10,1
1946,24,47,11,2
1947,14,50,11,2
1947,17,50,15,1
1948,16,51,13,2
1948,19,49,12,1
1949,38,35,9,1
1949,38,29,14,2
1950,18,53,11,1
1950,15,53,8,1
1965,8,61,6,2
1966,18,53,11,3
1967,8,62,10,6
1988,7,65,8,2
1989,8,61,10,3
1990,10,57,11,1
1991,9,65,4,2
1992,8,63,7,2
2024,6,63,7,2
2025,12,51,10,3
2026,11,59,10,1
2027,11,65,5,2
2028,8,58,11,2
2028,9,61,8,3
2029,11,58,11,2
2029,19,58,8,1
2030,10,61,12,2
2030,10,62,14,0
2031,12,54,9,2
2031,8,60,9,2
2032,9,67,5,2
2033,15,63,8,1
2033,13,55,8,2
2034,9,59,11,3
2035,10,57,11,3
2036,14,48,10,2
2068,9,58,13,4
2068,10,55,13,2
2069,11,58,14,3
2069,10,58,10,2
2070,3,60,12,5
2070,25,5,19,4
2071,9,56,10,4
2072,6,58,9,4
2073,10,58,8,1
2074,14,56,13,2
2074,13,54,10,2
2075,8,60,11,2
2076,8,60,10,2
2077,7,59,11,1
2077,11,48,10,3
2078,5,61,9,2
2078,7,67,10,3
2079,8,66,8,1
2079,5,66,7,2
2080,7,69,7,4
2081,10,55,8,3
2081,7,63,10,1
2082,8,63,6,3
2082,10,61,11,1
2083,9,63,9,1
2084,11,61,6,1
2085,8,57,8,2
2086,11,57,10,1
2086,10,62,9,1
2087,12,54,11,1
2088,13,56,10,1
2095,7,65,10,3
2096,7,65,9,1
2097,9,54,10,3
2097,15,57,7,1
2098,13,58,5,2
2098,7,64,7,4
2099,8,61,10,2
2100,5,61,7,2
2100,7,63,4,5
2101,5,63,7,3
2101,5,63,9,1
2102,8,67,6,2
2102,6,58,10,2
2102,5,67,5,2
2103,9,69,7,2
2103,4,67,5,1
2104,7,59,8,3
2104,5,60,9,3
2105,5,64,6,3
2105,6,62,7,2
2106,1,70,5,3
2106,3,67,9,2
2107,2,65,10,1
2107,5,55,12,3
2108,5,67,6,2
2108,2,69,8,1
2109,5,63,11,1
2109,9,56,9,3
2110,8,59,7,1
2111,5,60,5,4
2111,3,67,11,0
2112,4,59,10,4
2112,5,62,10,0
2124,6,58,9,4
2125,5,67,10,2
2126,6,59,8,1
2128,5,63,7,3
2129,5,64,11,3
2129,4,63,9,5
2130,6,62,10,1
2130,6,67,7,1
2130,6,60,9,2
2130,3,63,7,1
2131,3,64,9,3
2131,4,67,7,3
2131,5,60,7,2
2131,6,62,9,3
2131,5,69,7,2
2132,7,55,11,3
2132,10,56,9,3
2146,6,59,13,2
2147,5,59,11,1
2148,3,59,9,3
2149,3,60,10,2
2149,4,63,12,2
2150,7,67,8,4
2151,5,58,7,2
2159,5,65,10,4
2159,6,59,11,2
2163,3,68,7,3
3028,34,33,11,1
3028,32,33,14,1
3029,39,36,11,1
3029,29,32,17,0
3031,18,44,19,1
3032,23,40,17,1
3032,24,41,15,2
3033,31,41,12,0
3035,33,38,13,1
3036,37,37,10,2
3037,14,57,9,1
3309,38,37,11,0
3309,34,32,13,1
3309,40,29,12,1
3309,41,31,11,0
3309,38,32,13,1
3310,47,27,8,1
3310,45,28,10,1
3310,46,24,10,1
3311,58,17,8,1
3311,54,22,9,0
3311,61,17,6,1
3312,36,37,11,2
3312,39,32,10,2
3313,40,29,9,1
3313,39,32,13,0
3313,47,26,12,1
3313,40,27,12,1
3313,35,33,9,2
3314,34,38,10,2
3314,36,36,11,2
3314,38,32,10,1
3332,20,48,14,0
3332,21,46,15,1
3332,24,51,12,1
3332,21,50,14,1
3333,33,34,13,1
3333,33,37,12,1
3333,27,29,12,1
3333,31,38,15,1
3334,22,50,15,0
3334,20,50,14,2
3334,23,42,17,1
3335,11,54,9,1
3335,11,57,12,2
3335,12,59,10,3
3336,16,48,14,4
3336,11,58,10,2
17,11,47,10,3
17,15,53,9,2
17,19,46,10,4
17,15,44,14,3
17,11,44,14,2
17,15,49,11,3
18,20,38,14,3
18,14,46,15,3
18,18,40,12,5
19,16,46,8,4
19,16,44,10,3
19,14,51,8,2
20,27,39,9,4
20,24,39,8,5
21,26,38,9,1
22,14,40,18,6
22,17,43,9,4
23,21,43,9,4
23,14,44,10,3
24,24,40,9,1
24,33,36,6,3
25,24,37,8,3
26,32,37,7,2
27,18,40,11,3
27,20,40,11,2
28,16,43,10,5
28,14,45,12,5
28,10,50,12,2
30,24,35,7,4
31,19,38,0,7
32,33,35,3,3
33,24,43,5,2
34,24,33,11,5
34,22,34,6,3
34,15,34,7,4
35,26,38,6,5
36,13,40,8,1
37,30,38,4,2
56,6,31,5,3
56,12,28,6,3
56,7,33,6,0
57,8,36,9,2
175,42,22,14,4
176,40,26,12,1
177,49,17,10,1
178,60,16,8,1
179,49,20,10,0
180,37,25,14,1
181,43,25,7,1
182,44,28,10,0
182,36,30,11,2
183,42,28,13,2
184,53,15,11,0
185,59,16,5,1
185,59,16,4,0
186,46,20,10,3
186,43,27,12,1
187,47,24,9,0
188,42,24,10,2
189,51,19,13,2
190,45,29,7,2
191,38,30,13,0
191,36,30,18,3
191,35,26,12,2
192,36,24,18,3
192,38,32,15,1
192,36,30,13,3
192,31,28,17,3
192,37,24,21,3
192,33,30,14,3
192,36,26,13,2
193,38,26,14,2
194,43,22,16,1
194,42,27,11,2
195,42,26,15,3
196,43,23,15,2
196,40,24,13,3
197,3,57,16,0
197,76,0,0,5
199,59,15,10,2
199,54,13,12,4
199,45,13,18,3
200,40,24,12,1
200,37,24,16,4
201,39,21,15,4
201,39,23,17,3
202,36,24,16,5
202,34,35,13,3
202,35,25,18,4
202,36,23,16,3
202,33,33,17,2
203,33,26,19,3
203,34,25,19,3
203,32,24,24,3
203,36,25,21,3
203,32,31,19,3
204,33,26,19,3
204,34,26,15,4
204,30,28,18,4
205,28,32,16,3
205,29,32,15,4
205,28,34,16,2
206,36,29,16,3
206,37,30,13,3
206,34,26,21,3
207,40,18,12,6
208,23,25,10,3
214,34,14,34,1
215,51,16,16,4
215,39,15,20,4
216,31,18,29,4
216,39,19,21,1
217,37,24,20,2
217,55,10,18,2
218,29,21,19,6
219,22,18,31,6
219,20,38,9,2
220,25,28,23,9
261,8,34,2,2
261,6,23,3,2
264,7,45,1,3
265,3,51,2,2
266,38,13,23,4
266,38,15,19,2
267,46,10,12,3
268,33,7,27,2
269,43,16,22,3
269,36,18,18,5
270,45,15,19,3
270,49,9,29,3
921,30,39,10,3
921,25,45,9,3
922,40,34,7,2
922,21,47,9,3
923,50,28,5,0
923,46,31,5,0
923,46,30,5,1
924,54,22,4,1
925,31,47,5,1
925,30,44,6,2
926,63,17,3,1
927,50,29,7,0
927,51,26,6,1
928,29,47,7,2
929,30,47,6,1
930,25,46,6,1
931,35,36,7,3
932,32,39,8,2
933,33,39,8,3
934,31,43,7,1
935,26,45,8,2
936,37,41,7,2
937,28,48,9,1
938,36,34,3,3
939,37,32,9,1
940,38,33,6,2
941,49,24,7,1
942,71,14,5,1
943,52,27,4,2
944,28,47,9,1
944,37,42,1,1
944,30,44,9,2
944,30,42,12,1
944,28,44,12,1
945,22,47,12,2
945,26,46,8,3
945,25,45,12,1
945,28,42,9,2
946,26,45,11,2
946,25,44,11,3
946,25,46,12,2
947,36,36,8,1
948,49,27,4,1
949,54,32,7,0
950,36,39,6,1
951,54,3,14,2
952,45,32,11,0
952,42,32,6,1
953,50,24,4,0
953,52,25,6,1
954,34,38,6,2
955,46,28,6,1
956,24,51,10,2
956,20,48,13,0
